id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
83,556.0845,559.97,84,N/A,N/A,N/A,84,audio delay,1,left,no early,miss,0,0,558.1215,559.3215,559.3215,[],[],[],[],556.5845,557.4715,"[559.47, 559.6602]",557.4715,558.1215
84,561.8245,566.6338,85,N/A,N/A,N/A,85,audio delay,1,left,no early,hit,0,0,563.7568,564.9568,564.9568,566.4568,"[565.0938, 565.1872, 565.309, 565.4499, 565.6096, 565.7779]",[],[],562.3245,563.1068,[],563.1068,563.7568
85,568.4893,573.4926,86,N/A,N/A,N/A,86,audio delay,1,right,no early,hit,0,0,570.4164,571.6164,571.6164,573.1164,[],[],[],568.9893,569.7664,"[571.9526, 572.1271, 572.2934, 572.4519, 572.5973, 572.733, 572.8998]",569.7664,570.4164
86,575.3519,580.3405,87,N/A,N/A,N/A,87,audio delay,1,right,no early,hit,0,0,577.3653,578.5653,578.5653,580.0653,[],[],[],575.8519,576.7153,"[578.8005, 578.9589, 579.1295, 579.2873, 579.4456, 579.5828, 579.7404, 579.8958]",576.7153,577.3653
87,582.1967,587.0455,88,N/A,N/A,N/A,88,audio delay,1,left,no early,hit,0,0,584.1131,585.3131,585.3131,586.8131,"[585.5055, 585.6041, 585.7434, 585.893, 586.0499, 586.2117]",[],[],582.6967,583.4631,[],583.4631,584.1131
88,588.9041,593.8477,89,1.954,5.500,0.5000,89,audio delay,1,right,no early,hit,0,0,590.8581,592.0581,592.0581,593.5581,[],590.8581,591.3581,589.4041,590.2081,"[592.3077, 592.4412, 592.6251, 592.7697, 592.938, 593.0948, 593.4433, 593.5917]",590.2081,590.8581
89,595.7066,600.5884,90,N/A,N/A,N/A,90,audio delay,1,left,no early,hit,0,0,597.7064,598.9064,598.9064,600.4064,"[599.0484, 599.1994, 599.3462, 599.4973, 599.6507, 599.8507]",[],[],596.2066,597.0564,[],597.0564,597.7064
90,602.4482,607.5041,91,N/A,N/A,N/A,91,audio delay,1,right,no early,hit,0,0,604.4812,605.6812,605.6812,607.1812,[],[],[],602.9482,603.8312,"[605.9641, 606.1171, 606.2938, 606.4498, 606.6076, 606.747]",603.8312,604.4812
91,609.3661,614.2877,92,N/A,N/A,N/A,92,audio delay,1,left,no early,hit,0,0,611.4106,612.6106,612.6106,614.1106,"[612.7477, 612.8698, 613.0225, 613.1712, 613.3194, 613.4734]",[],[],609.8661,610.7606,[],610.7606,611.4106
92,616.1516,620.9977,93,N/A,N/A,N/A,93,audio delay,1,left,no early,hit,0,0,617.9998,619.1998,619.1998,620.6998,"[619.4577, 619.5992, 619.7625, 619.9064, 620.0848, 620.2608]",[],[],616.6516,617.3498,[],617.3498,617.9998
93,622.8612,627.8975,94,2.046,5.500,0.5000,94,audio delay,1,left,no early,hit,0,0,624.9076,626.1076,626.1076,627.6076,"[626.3575, 626.5113, 626.6707, 626.8436, 627.0111, 627.1786]",624.9072,625.4072,623.3612,624.2576,[],624.2576,624.9076
94,629.7614,634.6745,95,N/A,N/A,N/A,95,audio delay,1,right,no early,hit,0,0,631.6636,632.8636,632.8636,634.3636,[],[],[],630.2614,631.0136,"[633.1345, 633.3112, 633.4906, 633.6391, 633.7778, 633.9286]",631.0136,631.6636
95,636.5393,640.257,96,1.892,5.500,0.5000,96,audio delay,1,right,no early,miss,0,0,638.4308,639.6308,639.6308,[],"[639.757, 639.8733, 640.0116]",638.4313,638.9313,637.0393,637.7808,[],637.7808,638.4308
96,642.1229,647.0409,97,1.973,5.500,0.5000,97,audio delay,1,left,no early,hit,0,0,644.0956,645.2956,645.2956,646.7956,"[645.5009, 645.6378, 645.7944, 645.945, 646.1064, 646.2783]",644.0959,644.5959,642.6229,643.4456,[],643.4456,644.0956
97,648.9073,653.7125,98,N/A,N/A,N/A,98,audio delay,1,right,no early,hit,0,0,650.7361,651.9361,651.9361,653.4361,[],[],[],649.4073,650.0861,"[652.1725, 652.3211, 652.505, 652.662, 652.8302, 652.9856, 653.1261]",650.0861,650.7361
98,655.5782,660.5561,99,N/A,N/A,N/A,99,audio delay,1,right,no early,hit,0,0,657.5241,658.7241,658.7241,660.2241,[],[],[],656.0782,656.8741,"[659.0161, 659.1814, 659.342, 659.4814, 659.6183, 659.7677]",656.8741,657.5241
99,662.4259,667.2525,100,N/A,N/A,N/A,100,audio delay,1,right,no early,hit,0,0,664.34,665.54,665.54,667.04,[],[],[],662.9259,663.69,"[665.7125, 665.8437, 666.0328, 666.1811, 666.3332, 666.486, 666.6359]",663.69,664.34
100,669.1232,673.8683,101,N/A,N/A,N/A,101,audio delay,1,left,no early,hit,0,0,670.987,672.187,672.187,673.687,"[672.3283, 672.4721, 672.6125, 672.7792, 672.9455, 673.1196]",[],[],669.6232,670.337,[],670.337,670.987
